date,store_id,product_id,opening_stock,units_sold,restocked_qty,closing_stock
2023-09-02,S001,P002,3660,82,0,3578
2023-09-03,S001,P002,3578,27,0,3551
2023-09-04,S001,P002,3551,25,116,3642
2023-09-05,S001,P002,3642,57,0,3585
2023-09-06,S001,P002,3585,39,188,3734
2023-09-07,S001,P002,3734,73,0,3661
2023-09-08,S001,P002,3661,42,106,3725
2023-09-09,S001,P002,3725,80,0,3645
2023-09-10,S001,P002,3645,34,0,3611
2023-09-11,S001,P002,3611,61,170,3720
2023-09-12,S001,P002,3720,15,0,3705
2023-09-13,S001,P002,3705,43,117,3779
2023-09-14,S001,P002,3779,52,0,3727
2023-09-15,S001,P002,3727,41,138,3824
2023-09-16,S001,P002,3824,38,0,3786
2023-09-17,S001,P002,3786,40,0,3746
2023-09-18,S001,P002,3746,42,121,3825
2023-09-19,S001,P002,3825,33,0,3792
2023-09-20,S001,P002,3792,53,151,3890
2023-09-21,S001,P002,3890,51,0,3839
2023-09-22,S001,P002,3839,47,198,3990
2023-09-23,S001,P002,3990,0,0,3990
2023-09-24,S001,P002,3990,74,0,3916
2023-09-25,S001,P002,3916,31,159,4044
2023-09-26,S001,P002,4044,46,0,3998
2023-09-27,S001,P002,3998,56,100,4042
2023-09-28,S001,P002,4042,70,0,3972
2023-09-29,S001,P002,3972,56,92,4008
2023-09-30,S001,P002,4008,59,0,3949
2023-10-01,S001,P002,3949,30,0,3919
2023-10-02,S001,P002,3919,71,167,4015
2023-10-03,S001,P002,4015,25,0,3990
2023-10-04,S001,P002,3990,25,184,4149
2023-10-05,S001,P002,4149,51,0,4098
2023-10-06,S001,P002,4098,25,113,4186
2023-10-07,S001,P002,4186,48,0,4138
2023-10-08,S001,P002,4138,39,0,4099
2023-10-09,S001,P002,4099,51,96,4144
2023-10-10,S001,P002,4144,57,0,4087
2023-10-11,S001,P002,4087,20,168,4235
2023-10-12,S001,P002,4235,39,0,4196
2023-10-13,S001,P002,4196,32,128,4292
2023-10-14,S001,P002,4292,60,0,4232
2023-10-15,S001,P002,4232,92,0,4140
2023-10-16,S001,P002,4140,38,155,4257
2023-10-17,S001,P002,4257,42,0,4215
2023-10-18,S001,P002,4215,30,168,4353
2023-10-19,S001,P002,4353,68,0,4285
2023-10-20,S001,P002,4285,47,103,4341
2023-10-21,S001,P002,4341,78,0,4263
2023-10-22,S001,P002,4263,82,0,4181
2023-10-23,S001,P002,4181,31,193,4343
2023-10-24,S001,P002,4343,35,0,4308
2023-10-25,S001,P002,4308,61,165,4412
2023-10-26,S001,P002,4412,66,0,4346
2023-10-27,S001,P002,4346,45,135,4436
2023-10-28,S001,P002,4436,69,0,4367
2023-10-29,S001,P002,4367,69,0,4298
2023-10-30,S001,P002,4298,47,124,4375
2023-10-31,S001,P002,4375,46,0,4329
2023-11-01,S001,P002,4329,66,172,4435
2023-11-02,S001,P002,4435,86,0,4349
2023-11-03,S001,P002,4349,46,175,4478
2023-11-04,S001,P002,4478,100,0,4378
2023-11-05,S001,P002,4378,75,0,4303
2023-11-06,S001,P002,4303,16,115,4402
2023-11-07,S001,P002,4402,62,0,4340
2023-11-08,S001,P002,4340,53,122,4409
2023-11-09,S001,P002,4409,36,0,4373
2023-11-10,S001,P002,4373,19,112,4466
2023-11-11,S001,P002,4466,32,0,4434
2023-11-12,S001,P002,4434,107,0,4327
2023-11-13,S001,P002,4327,55,114,4386
2023-11-14,S001,P002,4386,43,0,4343
2023-11-15,S001,P002,4343,74,183,4452
2023-11-16,S001,P002,4452,41,0,4411
2023-11-17,S001,P002,4411,66,108,4453
2023-11-18,S001,P002,4453,82,0,4371
2023-11-19,S001,P002,4371,32,0,4339
2023-11-20,S001,P002,4339,54,167,4452
2023-11-21,S001,P002,4452,43,0,4409
2023-11-22,S001,P002,4409,52,197,4554
2023-11-23,S001,P002,4554,92,0,4462
2023-11-24,S001,P002,4462,43,147,4566
2023-11-25,S001,P002,4566,40,0,4526
2023-11-26,S001,P002,4526,58,0,4468
2023-11-27,S001,P002,4468,78,92,4482
2023-11-28,S001,P002,4482,69,0,4413
2023-11-29,S001,P002,4413,75,157,4495
2023-11-30,S001,P002,4495,86,0,4409
2023-12-01,S001,P002,4409,103,195,4501
2023-12-02,S001,P002,4501,60,0,4441
2023-12-03,S001,P002,4441,65,0,4376
2023-12-04,S001,P002,4376,109,165,4432
2023-12-05,S001,P002,4432,50,0,4382
2023-12-06,S001,P002,4382,34,190,4538
2023-12-07,S001,P002,4538,78,0,4460
2023-12-08,S001,P002,4460,78,109,4491
2023-12-09,S001,P002,4491,38,0,4453
2023-12-10,S001,P002,4453,150,0,4303
2023-12-11,S001,P002,4303,85,145,4363
2023-12-12,S001,P002,4363,47,0,4316
2023-12-13,S001,P002,4316,40,132,4408
2023-12-14,S001,P002,4408,24,0,4384
2023-12-15,S001,P002,4384,72,121,4433
2023-12-16,S001,P002,4433,64,0,4369
2023-12-17,S001,P002,4369,48,0,4321
2023-12-18,S001,P002,4321,88,180,4413
2023-12-19,S001,P002,4413,65,0,4348
2023-12-20,S001,P002,4348,104,173,4417
2023-12-21,S001,P002,4417,118,0,4299
2023-12-22,S001,P002,4299,78,184,4405
2023-12-23,S001,P002,4405,58,0,4347
2023-12-24,S001,P002,4347,112,0,4235
2023-12-25,S001,P002,4235,88,189,4336
2023-12-26,S001,P002,4336,25,0,4311
2023-12-27,S001,P002,4311,0,182,4493
2023-12-28,S001,P002,4493,119,0,4374
2023-12-29,S001,P002,4374,117,106,4363
2023-12-30,S001,P002,4363,91,0,4272
2023-12-31,S001,P002,4272,138,0,4134
2023-01-01,S001,P003,353,20,0,333
2023-01-02,S001,P003,333,8,140,465
2023-01-03,S001,P003,465,50,0,415
2023-01-04,S001,P003,415,34,122,503
2023-01-05,S001,P003,503,33,0,470
2023-01-06,S001,P003,470,52,156,574
2023-01-07,S001,P003,574,75,0,499
2023-01-08,S001,P003,499,58,0,441
2023-01-09,S001,P003,441,44,172,569
2023-01-10,S001,P003,569,7,0,562
2023-01-11,S001,P003,562,62,103,603
2023-01-12,S001,P003,603,36,0,567
2023-01-13,S001,P003,567,25,164,706
2023-01-14,S001,P003,706,27,0,679
2023-01-15,S001,P003,679,26,0,653
2023-01-16,S001,P003,653,36,170,787
2023-01-17,S001,P003,787,34,0,753
2023-01-18,S001,P003,753,19,189,923
2023-01-19,S001,P003,923,55,0,868
2023-01-20,S001,P003,868,52,90,906
2023-01-21,S001,P003,906,77,0,829
2023-01-22,S001,P003,829,28,0,801
2023-01-23,S001,P003,801,9,109,901
2023-01-24,S001,P003,901,11,0,890
2023-01-25,S001,P003,890,35,82,937
2023-01-26,S001,P003,937,14,0,923
2023-01-27,S001,P003,923,30,197,1090
2023-01-28,S001,P003,1090,17,0,1073
2023-01-29,S001,P003,1073,66,0,1007
2023-01-30,S001,P003,1007,27,178,1158
2023-01-31,S001,P003,1158,34,0,1124
2023-02-01,S001,P003,1124,22,153,1255
2023-02-02,S001,P003,1255,39,0,1216
2023-02-03,S001,P003,1216,23,166,1359
2023-02-04,S001,P003,1359,16,0,1343
2023-02-05,S001,P003,1343,39,0,1304
2023-02-06,S001,P003,1304,55,183,1432
2023-02-07,S001,P003,1432,11,0,1421
2023-02-08,S001,P003,1421,39,178,1560
2023-02-09,S001,P003,1560,46,0,1514
2023-02-10,S001,P003,1514,15,87,1586
2023-02-11,S001,P003,1586,45,0,1541
2023-02-12,S001,P003,1541,36,0,1505
2023-02-13,S001,P003,1505,40,108,1573
2023-02-14,S001,P003,1573,26,0,1547
2023-02-15,S001,P003,1547,27,190,1710
2023-02-16,S001,P003,1710,23,0,1687
2023-02-17,S001,P003,1687,51,199,1835
2023-02-18,S001,P003,1835,68,0,1767
2023-02-19,S001,P003,1767,27,0,1740
2023-02-20,S001,P003,1740,36,127,1831
2023-02-21,S001,P003,1831,54,0,1777
2023-02-22,S001,P003,1777,23,191,1945
2023-02-23,S001,P003,1945,16,0,1929
2023-02-24,S001,P003,1929,23,181,2087
2023-02-25,S001,P003,2087,22,0,2065
2023-02-26,S001,P003,2065,32,0,2033
2023-02-27,S001,P003,2033,19,116,2130
2023-02-28,S001,P003,2130,40,0,2090
2023-03-01,S001,P003,2090,32,105,2163
2023-03-02,S001,P003,2163,57,0,2106
2023-03-03,S001,P003,2106,34,91,2163
2023-03-04,S001,P003,2163,57,0,2106
2023-03-05,S001,P003,2106,29,0,2077
2023-03-06,S001,P003,2077,46,98,2129
2023-03-07,S001,P003,2129,25,0,2104
2023-03-08,S001,P003,2104,30,106,2180
2023-03-09,S001,P003,2180,27,0,2153
2023-03-10,S001,P003,2153,52,132,2233
2023-03-11,S001,P003,2233,20,0,2213
2023-03-12,S001,P003,2213,29,0,2184
2023-03-13,S001,P003,2184,26,189,2347
2023-03-14,S001,P003,2347,24,0,2323
2023-03-15,S001,P003,2323,58,100,2365
2023-03-16,S001,P003,2365,19,0,2346
2023-03-17,S001,P003,2346,25,107,2428
2023-03-18,S001,P003,2428,78,0,2350
2023-03-19,S001,P003,2350,68,0,2282
2023-03-20,S001,P003,2282,51,199,2430
2023-03-21,S001,P003,2430,48,0,2382
2023-03-22,S001,P003,2382,18,150,2514
2023-03-23,S001,P003,2514,65,0,2449
2023-03-24,S001,P003,2449,10,137,2576
2023-03-25,S001,P003,2576,35,0,2541
2023-03-26,S001,P003,2541,58,0,2483
2023-03-27,S001,P003,2483,47,142,2578
2023-03-28,S001,P003,2578,7,0,2571
2023-03-29,S001,P003,2571,6,154,2719
2023-03-30,S001,P003,2719,36,0,2683
2023-03-31,S001,P003,2683,12,106,2777
2023-04-01,S001,P003,2777,59,0,2718
2023-04-02,S001,P003,2718,77,0,2641
2023-04-03,S001,P003,2641,54,157,2744
2023-04-04,S001,P003,2744,39,0,2705
2023-04-05,S001,P003,2705,48,149,2806
2023-04-06,S001,P003,2806,26,0,2780
2023-04-07,S001,P003,2780,32,179,2927
2023-04-08,S001,P003,2927,75,0,2852
2023-04-09,S001,P003,2852,17,0,2835
2023-04-10,S001,P003,2835,50,128,2913
2023-04-11,S001,P003,2913,25,0,2888
2023-04-12,S001,P003,2888,16,150,3022
2023-04-13,S001,P003,3022,37,0,2985
2023-04-14,S001,P003,2985,42,123,3066
2023-04-15,S001,P003,3066,34,0,3032
2023-04-16,S001,P003,3032,41,0,2991
2023-04-17,S001,P003,2991,62,178,3107
2023-04-18,S001,P003,3107,34,0,3073
2023-04-19,S001,P003,3073,53,137,3157
2023-04-20,S001,P003,3157,25,0,3132
2023-04-21,S001,P003,3132,7,120,3245
2023-04-22,S001,P003,3245,40,0,3205
2023-04-23,S001,P003,3205,53,0,3152
2023-04-24,S001,P003,3152,63,88,3177
2023-04-25,S001,P003,3177,29,0,3148
2023-04-26,S001,P003,3148,50,187,3285
2023-04-27,S001,P003,3285,41,0,3244
2023-04-28,S001,P003,3244,46,158,3356
2023-04-29,S001,P003,3356,75,0,3281
2023-04-30,S001,P003,3281,53,0,3228
2023-05-01,S001,P003,3228,14,147,3361
2023-05-02,S001,P003,3361,35,0,3326
2023-05-03,S001,P003,3326,17,121,3430
2023-05-04,S001,P003,3430,68,0,3362
2023-05-05,S001,P003,3362,13,199,3548
2023-05-06,S001,P003,3548,57,0,3491
2023-05-07,S001,P003,3491,50,0,3441
2023-05-08,S001,P003,3441,44,175,3572
2023-05-09,S001,P003,3572,51,0,3521
2023-05-10,S001,P003,3521,68,136,3589
2023-05-11,S001,P003,3589,52,0,3537
2023-05-12,S001,P003,3537,64,152,3625
2023-05-13,S001,P003,3625,28,0,3597
2023-05-14,S001,P003,3597,22,0,3575
2023-05-15,S001,P003,3575,49,92,3618
2023-05-16,S001,P003,3618,56,0,3562
2023-05-17,S001,P003,3562,71,157,3648
2023-05-18,S001,P003,3648,50,0,3598
2023-05-19,S001,P003,3598,21,173,3750
2023-05-20,S001,P003,3750,89,0,3661
2023-05-21,S001,P003,3661,31,0,3630
2023-05-22,S001,P003,3630,53,144,3721
2023-05-23,S001,P003,3721,59,0,3662
2023-05-24,S001,P003,3662,50,128,3740
2023-05-25,S001,P003,3740,42,0,3698
2023-05-26,S001,P003,3698,57,150,3791
2023-05-27,S001,P003,3791,58,0,3733
2023-05-28,S001,P003,3733,38,0,3695
2023-05-29,S001,P003,3695,55,107,3747
2023-05-30,S001,P003,3747,60,0,3687
2023-05-31,S001,P003,3687,53,184,3818
2023-06-01,S001,P003,3818,25,0,3793
2023-06-02,S001,P003,3793,35,155,3913
2023-06-03,S001,P003,3913,86,0,3827
2023-06-04,S001,P003,3827,55,0,3772
2023-06-05,S001,P003,3772,30,136,3878
2023-06-06,S001,P003,3878,70,0,3808
2023-06-07,S001,P003,3808,15,122,3915
2023-06-08,S001,P003,3915,51,0,3864
2023-06-09,S001,P003,3864,51,177,3990
2023-06-10,S001,P003,3990,50,0,3940
2023-06-11,S001,P003,3940,15,0,3925
2023-06-12,S001,P003,3925,22,116,4019
2023-06-13,S001,P003,4019,24,0,3995
2023-06-14,S001,P003,3995,40,161,4116
2023-06-15,S001,P003,4116,30,0,4086
2023-06-16,S001,P003,4086,24,195,4257
2023-06-17,S001,P003,4257,31,0,4226
2023-06-18,S001,P003,4226,59,0,4167
2023-06-19,S001,P003,4167,47,103,4223
2023-06-20,S001,P003,4223,27,0,4196
2023-06-21,S001,P003,4196,65,147,4278
2023-06-22,S001,P003,4278,28,0,4250
2023-06-23,S001,P003,4250,26,132,4356
2023-06-24,S001,P003,4356,33,0,4323
2023-06-25,S001,P003,4323,42,0,4281
2023-06-26,S001,P003,4281,30,93,4344
2023-06-27,S001,P003,4344,45,0,4299
2023-06-28,S001,P003,4299,21,181,4459
2023-06-29,S001,P003,4459,25,0,4434
2023-06-30,S001,P003,4434,35,89,4488
2023-07-01,S001,P003,4488,34,0,4454
2023-07-02,S001,P003,4454,68,0,4386
2023-07-03,S001,P003,4386,64,99,4421
2023-07-04,S001,P003,4421,62,0,4359
2023-07-05,S001,P003,4359,51,176,4484
2023-07-06,S001,P003,4484,37,0,4447
2023-07-07,S001,P003,4447,37,121,4531
2023-07-08,S001,P003,4531,74,0,4457
2023-07-09,S001,P003,4457,33,0,4424
2023-07-10,S001,P003,4424,65,182,4541
2023-07-11,S001,P003,4541,33,0,4508
2023-07-12,S001,P003,4508,23,145,4630
2023-07-13,S001,P003,4630,24,0,4606
2023-07-14,S001,P003,4606,52,115,4669
2023-07-15,S001,P003,4669,65,0,4604
2023-07-16,S001,P003,4604,36,0,4568
2023-07-17,S001,P003,4568,53,159,4674
2023-07-18,S001,P003,4674,38,0,4636
2023-07-19,S001,P003,4636,40,110,4706
2023-07-20,S001,P003,4706,36,0,4670
2023-07-21,S001,P003,4670,30,141,4781
2023-07-22,S001,P003,4781,61,0,4720
2023-07-23,S001,P003,4720,49,0,4671
2023-07-24,S001,P003,4671,32,123,4762
2023-07-25,S001,P003,4762,55,0,4707
2023-07-26,S001,P003,4707,42,172,4837
2023-07-27,S001,P003,4837,47,0,4790
2023-07-28,S001,P003,4790,27,179,4942
2023-07-29,S001,P003,4942,33,0,4909
2023-07-30,S001,P003,4909,53,0,4856
2023-07-31,S001,P003,4856,15,158,4999
2023-08-01,S001,P003,4999,70,0,4929
2023-08-02,S001,P003,4929,25,169,5073
2023-08-03,S001,P003,5073,69,0,5004
2023-08-04,S001,P003,5004,87,113,5030
2023-08-05,S001,P003,5030,67,0,4963
2023-08-06,S001,P003,4963,87,0,4876
2023-08-07,S001,P003,4876,38,131,4969
2023-08-08,S001,P003,4969,56,0,4913
2023-08-09,S001,P003,4913,39,121,4995
2023-08-10,S001,P003,4995,50,0,4945
2023-08-11,S001,P003,4945,45,195,5095
2023-08-12,S001,P003,5095,61,0,5034
2023-08-13,S001,P003,5034,72,0,4962
2023-08-14,S001,P003,4962,17,101,5046
2023-08-15,S001,P003,5046,46,0,5000
2023-08-16,S001,P003,5000,69,150,5081
2023-08-17,S001,P003,5081,40,0,5041
2023-08-18,S001,P003,5041,52,148,5137
2023-08-19,S001,P003,5137,100,0,5037
2023-08-20,S001,P003,5037,65,0,4972
2023-08-21,S001,P003,4972,52,137,5057
2023-08-22,S001,P003,5057,32,0,5025
2023-08-23,S001,P003,5025,37,120,5108
2023-08-24,S001,P003,5108,65,0,5043
2023-08-25,S001,P003,5043,25,138,5156
2023-08-26,S001,P003,5156,50,0,5106
2023-08-27,S001,P003,5106,42,0,5064
2023-08-28,S001,P003,5064,28,130,5166
2023-08-29,S001,P003,5166,16,0,5150
2023-08-30,S001,P003,5150,80,173,5243
2023-08-31,S001,P003,5243,54,0,5189
2023-09-01,S001,P003,5189,41,176,5324
2023-09-02,S001,P003,5324,84,0,5240
2023-09-03,S001,P003,5240,60,0,5180
2023-09-04,S001,P003,5180,25,188,5343
2023-09-05,S001,P003,5343,22,0,5321
2023-09-06,S001,P003,5321,32,132,5421
2023-09-07,S001,P003,5421,39,0,5382
2023-09-08,S001,P003,5382,21,164,5525
2023-09-09,S001,P003,5525,25,0,5500
2023-09-10,S001,P003,5500,57,0,5443
2023-09-11,S001,P003,5443,52,160,5551
2023-09-12,S001,P003,5551,35,0,5516
2023-09-13,S001,P003,5516,26,173,5663
2023-09-14,S001,P003,5663,22,0,5641
2023-09-15,S001,P003,5641,29,195,5807
2023-09-16,S001,P003,5807,57,0,5750
2023-09-17,S001,P003,5750,57,0,5693
2023-09-18,S001,P003,5693,0,81,5774
2023-09-19,S001,P003,5774,51,0,5723
2023-09-20,S001,P003,5723,39,105,5789
2023-09-21,S001,P003,5789,66,0,5723
2023-09-22,S001,P003,5723,55,170,5838
2023-09-23,S001,P003,5838,58,0,5780
2023-09-24,S001,P003,5780,38,0,5742
2023-09-25,S001,P003,5742,46,146,5842
2023-09-26,S001,P003,5842,19,0,5823
2023-09-27,S001,P003,5823,29,127,5921
2023-09-28,S001,P003,5921,48,0,5873
2023-09-29,S001,P003,5873,32,195,6036
2023-09-30,S001,P003,6036,29,0,6007
2023-10-01,S001,P003,6007,57,0,5950
2023-10-02,S001,P003,5950,33,82,5999
2023-10-03,S001,P003,5999,28,0,5971
2023-10-04,S001,P003,5971,44,136,6063
2023-10-05,S001,P003,6063,31,0,6032
2023-10-06,S001,P003,6032,40,120,6112
2023-10-07,S001,P003,6112,103,0,6009
2023-10-08,S001,P003,6009,97,0,5912
2023-10-09,S001,P003,5912,78,180,6014
2023-10-10,S001,P003,6014,49,0,5965
2023-10-11,S001,P003,5965,34,168,6099
2023-10-12,S001,P003,6099,52,0,6047
2023-10-13,S001,P003,6047,65,97,6079
2023-10-14,S001,P003,6079,20,0,6059
2023-10-15,S001,P003,6059,13,0,6046
2023-10-16,S001,P003,6046,19,158,6185
2023-10-17,S001,P003,6185,43,0,6142
2023-10-18,S001,P003,6142,39,180,6283
2023-10-19,S001,P003,6283,18,0,6265
2023-10-20,S001,P003,6265,6,176,6435
2023-10-21,S001,P003,6435,76,0,6359
2023-10-22,S001,P003,6359,71,0,6288
2023-10-23,S001,P003,6288,49,194,6433
2023-10-24,S001,P003,6433,73,0,6360
2023-10-25,S001,P003,6360,33,192,6519
2023-10-26,S001,P003,6519,56,0,6463
2023-10-27,S001,P003,6463,44,123,6542
2023-10-28,S001,P003,6542,26,0,6516
2023-10-29,S001,P003,6516,44,0,6472
2023-10-30,S001,P003,6472,14,135,6593
2023-10-31,S001,P003,6593,30,0,6563
2023-11-01,S001,P003,6563,78,127,6612
2023-11-02,S001,P003,6612,65,0,6547
2023-11-03,S001,P003,6547,0,96,6643
2023-11-04,S001,P003,6643,86,0,6557
2023-11-05,S001,P003,6557,37,0,6520
2023-11-06,S001,P003,6520,24,183,6679
2023-11-07,S001,P003,6679,14,0,6665
2023-11-08,S001,P003,6665,39,154,6780
2023-11-09,S001,P003,6780,65,0,6715
2023-11-10,S001,P003,6715,84,149,6780
2023-11-11,S001,P003,6780,52,0,6728
2023-11-12,S001,P003,6728,99,0,6629
2023-11-13,S001,P003,6629,55,133,6707
2023-11-14,S001,P003,6707,30,0,6677
2023-11-15,S001,P003,6677,40,195,6832
2023-11-16,S001,P003,6832,75,0,6757
2023-11-17,S001,P003,6757,81,94,6770
2023-11-18,S001,P003,6770,91,0,6679
2023-11-19,S001,P003,6679,90,0,6589
2023-11-20,S001,P003,6589,76,184,6697
2023-11-21,S001,P003,6697,45,0,6652
2023-11-22,S001,P003,6652,58,127,6721
2023-11-23,S001,P003,6721,64,0,6657
2023-11-24,S001,P003,6657,51,148,6754
2023-11-25,S001,P003,6754,32,0,6722
2023-11-26,S001,P003,6722,65,0,6657
2023-11-27,S001,P003,6657,17,113,6753
2023-11-28,S001,P003,6753,32,0,6721
2023-11-29,S001,P003,6721,31,182,6872
2023-11-30,S001,P003,6872,64,0,6808
2023-12-01,S001,P003,6808,35,155,6928
2023-12-02,S001,P003,6928,102,0,6826
2023-12-03,S001,P003,6826,112,0,6714
2023-12-04,S001,P003,6714,29,122,6807
2023-12-05,S001,P003,6807,47,0,6760
2023-12-06,S001,P003,6760,95,128,6793
2023-12-07,S001,P003,6793,36,0,6757
2023-12-08,S001,P003,6757,79,183,6861
2023-12-09,S001,P003,6861,49,0,6812
2023-12-10,S001,P003,6812,90,0,6722
2023-12-11,S001,P003,6722,36,176,6862
2023-12-12,S001,P003,6862,81,0,6781
2023-12-13,S001,P003,6781,25,187,6943
2023-12-14,S001,P003,6943,100,0,6843
2023-12-15,S001,P003,6843,83,149,6909
2023-12-16,S001,P003,6909,77,0,6832
2023-12-17,S001,P003,6832,60,0,6772
2023-12-18,S001,P003,6772,76,160,6856
2023-12-19,S001,P003,6856,0,0,6856
2023-12-20,S001,P003,6856,59,169,6966
2023-12-21,S001,P003,6966,49,0,6917
2023-12-22,S001,P003,6917,30,143,7030
2023-12-23,S001,P003,7030,77,0,6953
2023-12-24,S001,P003,6953,44,0,6909
2023-12-25,S001,P003,6909,45,101,6965
2023-12-26,S001,P003,6965,37,0,6928
2023-12-27,S001,P003,6928,62,140,7006
2023-12-28,S001,P003,7006,67,0,6939
2023-12-29,S001,P003,6939,88,169,7020
2023-12-30,S001,P003,7020,42,0,6978
2023-12-31,S001,P003,6978,41,0,6937
2023-01-01,S001,P004,369,19,0,350
2023-01-02,S001,P004,350,11,114,453
2023-01-03,S001,P004,453,24,0,429
2023-01-04,S001,P004,429,0,156,585
2023-01-05,S001,P004,585,21,0,564
2023-01-06,S001,P004,564,25,183,722
2023-01-07,S001,P004,722,47,0,675
2023-01-08,S001,P004,675,63,0,612
2023-01-09,S001,P004,612,32,132,712
2023-01-10,S001,P004,712,43,0,669
2023-01-11,S001,P004,669,39,128,758
2023-01-12,S001,P004,758,23,0,735
2023-01-13,S001,P004,735,37,148,846
2023-01-14,S001,P004,846,19,0,827
2023-01-15,S001,P004,827,24,0,803
2023-01-16,S001,P004,803,36,101,868
2023-01-17,S001,P004,868,40,0,828
2023-01-18,S001,P004,828,16,182,994
2023-01-19,S001,P004,994,36,0,958
2023-01-20,S001,P004,958,46,114,1026
2023-01-21,S001,P004,1026,39,0,987
2023-01-22,S001,P004,987,40,0,947
2023-01-23,S001,P004,947,19,149,1077
2023-01-24,S001,P004,1077,9,0,1068
2023-01-25,S001,P004,1068,22,189,1235
2023-01-26,S001,P004,1235,29,0,1206
2023-01-27,S001,P004,1206,51,152,1307
2023-01-28,S001,P004,1307,44,0,1263
2023-01-29,S001,P004,1263,43,0,1220
2023-01-30,S001,P004,1220,48,166,1338
2023-01-31,S001,P004,1338,35,0,1303
2023-02-01,S001,P004,1303,18,128,1413
2023-02-02,S001,P004,1413,31,0,1382
2023-02-03,S001,P004,1382,9,184,1557
2023-02-04,S001,P004,1557,46,0,1511
2023-02-05,S001,P004,1511,61,0,1450
2023-02-06,S001,P004,1450,17,188,1621
2023-02-07,S001,P004,1621,22,0,1599
2023-02-08,S001,P004,1599,16,172,1755
2023-02-09,S001,P004,1755,41,0,1714
2023-02-10,S001,P004,1714,39,127,1802
2023-02-11,S001,P004,1802,43,0,1759
2023-02-12,S001,P004,1759,53,0,1706
2023-02-13,S001,P004,1706,61,90,1735
2023-02-14,S001,P004,1735,12,0,1723
2023-02-15,S001,P004,1723,19,116,1820
2023-02-16,S001,P004,1820,19,0,1801
2023-02-17,S001,P004,1801,27,128,1902
2023-02-18,S001,P004,1902,64,0,1838
2023-02-19,S001,P004,1838,55,0,1783
2023-02-20,S001,P004,1783,33,95,1845
2023-02-21,S001,P004,1845,30,0,1815
2023-02-22,S001,P004,1815,34,198,1979
2023-02-23,S001,P004,1979,51,0,1928
2023-02-24,S001,P004,1928,25,148,2051
2023-02-25,S001,P004,2051,48,0,2003
2023-02-26,S001,P004,2003,42,0,1961
2023-02-27,S001,P004,1961,28,98,2031
2023-02-28,S001,P004,2031,40,0,1991
2023-03-01,S001,P004,1991,53,172,2110
2023-03-02,S001,P004,2110,65,0,2045
2023-03-03,S001,P004,2045,37,109,2117
2023-03-04,S001,P004,2117,46,0,2071
2023-03-05,S001,P004,2071,51,0,2020
2023-03-06,S001,P004,2020,65,153,2108
2023-03-07,S001,P004,2108,25,0,2083
2023-03-08,S001,P004,2083,50,110,2143
2023-03-09,S001,P004,2143,32,0,2111
2023-03-10,S001,P004,2111,22,155,2244
2023-03-11,S001,P004,2244,59,0,2185
2023-03-12,S001,P004,2185,86,0,2099
2023-03-13,S001,P004,2099,21,98,2176
2023-03-14,S001,P004,2176,59,0,2117
2023-03-15,S001,P004,2117,48,172,2241
2023-03-16,S001,P004,2241,14,0,2227
2023-03-17,S001,P004,2227,47,164,2344
2023-03-18,S001,P004,2344,56,0,2288
2023-03-19,S001,P004,2288,54,0,2234
2023-03-20,S001,P004,2234,7,150,2377
2023-03-21,S001,P004,2377,51,0,2326
2023-03-22,S001,P004,2326,12,169,2483
2023-03-23,S001,P004,2483,29,0,2454
2023-03-24,S001,P004,2454,39,85,2500
2023-03-25,S001,P004,2500,70,0,2430
2023-03-26,S001,P004,2430,29,0,2401
2023-03-27,S001,P004,2401,17,124,2508
2023-03-28,S001,P004,2508,33,0,2475
2023-03-29,S001,P004,2475,25,141,2591
2023-03-30,S001,P004,2591,0,0,2591
2023-03-31,S001,P004,2591,29,173,2735
2023-04-01,S001,P004,2735,57,0,2678
2023-04-02,S001,P004,2678,48,0,2630
2023-04-03,S001,P004,2630,46,164,2748
2023-04-04,S001,P004,2748,25,0,2723
2023-04-05,S001,P004,2723,20,98,2801
2023-04-06,S001,P004,2801,53,0,2748
2023-04-07,S001,P004,2748,46,108,2810
2023-04-08,S001,P004,2810,61,0,2749
2023-04-09,S001,P004,2749,68,0,2681
2023-04-10,S001,P004,2681,49,163,2795
2023-04-11,S001,P004,2795,28,0,2767
2023-04-12,S001,P004,2767,49,127,2845
2023-04-13,S001,P004,2845,23,0,2822
2023-04-14,S001,P004,2822,53,186,2955
2023-04-15,S001,P004,2955,44,0,2911
2023-04-16,S001,P004,2911,33,0,2878
2023-04-17,S001,P004,2878,54,121,2945
2023-04-18,S001,P004,2945,11,0,2934
2023-04-19,S001,P004,2934,63,158,3029
2023-04-20,S001,P004,3029,62,0,2967
2023-04-21,S001,P004,2967,27,150,3090
2023-04-22,S001,P004,3090,22,0,3068
2023-04-23,S001,P004,3068,72,0,2996
2023-04-24,S001,P004,2996,47,145,3094
2023-04-25,S001,P004,3094,57,0,3037
2023-04-26,S001,P004,3037,0,129,3166
2023-04-27,S001,P004,3166,10,0,3156
2023-04-28,S001,P004,3156,21,142,3277
2023-04-29,S001,P004,3277,58,0,3219
2023-04-30,S001,P004,3219,47,0,3172
2023-05-01,S001,P004,3172,71,141,3242
2023-05-02,S001,P004,3242,47,0,3195
2023-05-03,S001,P004,3195,22,191,3364
2023-05-04,S001,P004,3364,53,0,3311
2023-05-05,S001,P004,3311,21,115,3405
