date,store_id,product_id,channel,sales_qty,unit_price,discount_pct,sales_amount,returns_qty,cost_per_unit,gross_margin
2023-01-07,S004,P006,Online,52,718.63,0.13,32510.92,0,450.0,9110.82
2023-01-07,S004,P007,In-Store,32,60.68,0.099,1749.44,0,22.0,1045.53
2023-01-07,S004,P008,In-Store,38,8.11,0.093,279.68,0,4.0,127.52
2023-01-07,S004,P009,In-Store,33,74.96,0.018,2429.13,0,38.0,1175.15
2023-01-07,S004,P010,Mobile App,42,39.23,0.07,1532.16,1,18.0,776.32
2023-01-07,S005,P001,In-Store,27,868.49,0.143,20096.1,0,600.0,3895.99
2023-01-07,S005,P002,In-Store,28,25.24,0.116,624.68,1,8.0,400.74
2023-01-07,S005,P003,In-Store,26,11.77,0.06,287.56,0,7.0,105.66
2023-01-07,S005,P004,Online,50,119.09,0.069,5543.5,0,70.0,2043.64
2023-01-07,S005,P005,Mobile App,62,94.63,0.07,5456.62,1,45.0,2666.37
2023-01-07,S005,P006,In-Store,23,703.59,0.006,16085.51,0,450.0,5735.47
2023-01-07,S005,P007,Online,55,61.59,0.063,3174.05,1,22.0,1964.04
2023-01-07,S005,P008,Online,57,8.21,0.065,437.76,0,4.0,209.55
2023-01-07,S005,P009,In-Store,26,75.77,0.085,1802.58,0,38.0,814.57
2023-01-07,S005,P010,In-Store,54,39.66,0.146,1828.98,0,18.0,856.96
2023-01-08,S001,P001,In-Store,25,844.91,0.121,18567.0,0,600.0,3566.9
2023-01-08,S001,P002,Online,61,24.49,0.104,1338.34,2,8.0,850.53
2023-01-08,S001,P003,Mobile App,58,11.68,0.014,668.16,1,7.0,261.96
2023-01-08,S001,P004,In-Store,63,119.76,0.021,7386.75,0,70.0,2976.44
2023-01-08,S001,P005,Online,32,95.46,0.044,2920.32,1,45.0,1480.31
2023-01-08,S001,P006,In-Store,36,682.08,0.138,21166.2,1,450.0,4966.31
2023-01-08,S001,P007,Online,27,59.91,0.073,1499.58,0,22.0,905.49
2023-01-08,S001,P008,In-Store,24,7.79,0.046,178.32,0,4.0,82.36
2023-01-08,S001,P009,Mobile App,24,76.23,0.019,1794.72,0,38.0,882.76
2023-01-08,S001,P010,In-Store,47,40.98,0.091,1750.75,1,18.0,904.79
2023-01-08,S002,P001,In-Store,57,865.77,0.079,45450.09,0,600.0,11250.33
2023-01-08,S002,P002,In-Store,24,25.55,0.019,601.44,0,8.0,409.55
2023-01-08,S002,P003,In-Store,32,12.17,0.128,339.52,0,7.0,115.59
2023-01-08,S002,P004,In-Store,19,119.74,0.108,2029.39,0,70.0,699.35
2023-01-08,S002,P005,Online,25,92.44,0.102,2075.25,0,45.0,950.28
2023-01-08,S002,P006,Online,11,689.71,0.12,6676.34,0,450.0,1726.39
2023-01-08,S002,P007,Mobile App,58,61.51,0.025,3478.26,1,22.0,2202.39
2023-01-08,S002,P008,Mobile App,56,7.77,0.11,387.52,0,4.0,163.26
2023-01-08,S002,P009,In-Store,45,73.67,0.135,2867.4,1,38.0,1157.6
2023-01-08,S002,P010,Online,32,40.57,0.125,1136.0,1,18.0,559.96
2023-01-08,S003,P002,Online,62,25.03,0.077,1432.2,1,8.0,936.37
2023-01-08,S003,P003,Mobile App,37,12.26,0.076,419.21,1,7.0,160.14
2023-01-08,S003,P004,In-Store,31,122.99,0.002,3804.94,0,70.0,1635.06
2023-01-08,S003,P005,Online,22,93.76,0.089,1879.24,0,45.0,889.14
2023-01-08,S003,P006,Online,37,687.21,0.054,24053.7,1,450.0,7403.72
2023-01-08,S003,P007,Online,27,58.72,0.12,1395.09,0,22.0,801.19
2023-01-08,S003,P008,Online,43,7.82,0.036,324.22,0,4.0,152.15
2023-01-08,S003,P009,Mobile App,41,75.39,0.096,2794.15,1,38.0,1236.25
2023-01-08,S003,P010,Online,50,39.09,0.098,1763.0,1,18.0,862.96
2023-01-08,S004,P001,In-Store,17,831.01,0.131,12276.55,0,600.0,2076.51
2023-01-08,S004,P002,Mobile App,22,25.2,0.126,484.44,0,8.0,308.55
2023-01-08,S004,P003,Online,52,11.93,0.057,585.0,2,7.0,221.0
2023-01-08,S004,P004,In-Store,51,117.55,0.048,5707.41,1,70.0,2137.29
2023-01-08,S004,P005,Online,30,96.46,0.025,2821.5,0,45.0,1471.45
2023-01-08,S004,P006,In-Store,58,705.63,0.05,38880.3,1,450.0,12780.21
2023-01-08,S004,P007,In-Store,36,60.03,0.084,1979.64,1,22.0,1187.55
2023-01-08,S004,P008,Mobile App,36,7.86,0.022,276.84,0,4.0,132.73
2023-01-08,S004,P009,In-Store,79,75.38,0.048,5669.04,1,38.0,2667.18
2023-01-08,S004,P010,In-Store,46,40.21,0.076,1708.9,0,18.0,881.09
2023-01-08,S005,P001,Mobile App,54,828.08,0.011,44224.38,1,600.0,11824.44
2023-01-08,S005,P002,In-Store,29,25.68,0.129,648.73,0,8.0,416.65
2023-01-08,S005,P003,Online,50,11.67,0.092,530.0,0,7.0,179.82
2023-01-08,S005,P004,In-Store,56,122.89,0.03,6675.2,1,70.0,2755.38
2023-01-08,S005,P005,Online,49,95.02,0.139,4008.69,0,45.0,1803.8
2023-01-08,S005,P006,In-Store,38,702.71,0.027,25982.12,0,450.0,8882.0
2023-01-08,S005,P007,In-Store,26,61.04,0.056,1498.12,0,22.0,926.17
2023-01-08,S005,P008,In-Store,34,8.23,0.053,264.86,0,4.0,128.99
2023-01-08,S005,P009,In-Store,65,75.9,0.119,4346.55,0,38.0,1876.41
2023-01-08,S005,P010,In-Store,60,40.34,0.077,2233.8,1,18.0,1154.03
2023-01-09,S001,P001,In-Store,15,826.7,0.149,10552.8,0,600.0,1552.83
2023-01-09,S001,P002,Online,16,24.96,0.003,398.24,0,8.0,270.16
2023-01-09,S001,P003,In-Store,44,12.14,0.118,471.24,1,7.0,163.13
2023-01-09,S001,P004,In-Store,32,123.04,0.066,3677.44,1,70.0,1437.42
2023-01-09,S001,P005,Mobile App,35,92.99,0.007,3231.9,0,45.0,1656.87
2023-01-09,S001,P006,Online,32,694.24,0.033,21482.56,1,450.0,7082.56
2023-01-09,S001,P007,Mobile App,32,61.79,0.058,1862.72,1,22.0,1158.6
2023-01-09,S001,P008,Mobile App,41,8.13,0.141,286.18,1,4.0,122.33
2023-01-09,S001,P009,Online,36,75.95,0.034,2641.32,0,38.0,1273.24
2023-01-09,S001,P010,In-Store,55,39.22,0.072,2002.0,1,18.0,1011.79
2023-01-09,S002,P001,In-Store,22,858.03,0.044,18046.16,0,600.0,4846.09
2023-01-09,S002,P002,Online,24,25.4,0.015,600.48,0,8.0,408.46
2023-01-09,S002,P003,In-Store,52,12.23,0.092,577.2,1,7.0,213.45
2023-01-09,S002,P004,Mobile App,12,118.12,0.011,1401.84,0,70.0,561.85
2023-01-09,S002,P005,Mobile App,41,97.27,0.026,3884.34,0,45.0,2039.38
2023-01-09,S002,P006,Online,8,717.86,0.127,5013.52,0,450.0,1413.53
2023-01-09,S002,P007,In-Store,33,60.83,0.147,1712.37,0,22.0,986.3
2023-01-09,S002,P008,In-Store,41,8.11,0.088,303.4,1,4.0,139.25
2023-01-09,S002,P009,In-Store,29,75.56,0.088,1998.39,0,38.0,896.41
2023-01-09,S002,P010,Online,16,40.63,0.128,566.88,0,18.0,278.87
2023-01-09,S003,P002,In-Store,21,25.33,0.063,498.33,0,8.0,330.42
2023-01-09,S003,P003,Online,48,11.83,0.04,545.28,2,7.0,209.13
2023-01-09,S003,P004,Online,22,117.43,0.041,2477.64,0,70.0,937.54
2023-01-09,S003,P005,In-Store,23,94.91,0.078,2012.73,1,45.0,977.66
2023-01-09,S003,P006,In-Store,29,682.75,0.096,17899.09,0,450.0,4848.97
2023-01-09,S003,P007,In-Store,24,60.72,0.123,1278.0,0,22.0,750.03
2023-01-09,S003,P008,Online,34,7.78,0.099,238.34,1,4.0,102.33
2023-01-09,S003,P009,In-Store,52,76.88,0.073,3706.04,2,38.0,1729.92
2023-01-09,S003,P010,Online,40,40.84,0.016,1607.6,1,18.0,887.46
2023-01-09,S004,P001,Online,34,837.8,0.136,24611.24,0,600.0,4211.21
2023-01-09,S004,P002,In-Store,51,24.6,0.052,1189.32,1,8.0,781.36
2023-01-09,S004,P003,In-Store,48,11.77,0.031,547.68,1,7.0,211.45
2023-01-09,S004,P004,In-Store,38,123.36,0.067,4373.42,1,70.0,1713.61
2023-01-09,S004,P005,In-Store,18,95.48,0.037,1655.1,0,45.0,845.05
2023-01-09,S004,P006,In-Store,32,702.83,0.12,19791.68,0,450.0,5391.69
2023-01-09,S004,P007,Online,42,61.59,0.097,2336.04,1,22.0,1411.86
2023-01-09,S004,P008,In-Store,49,7.79,0.079,351.33,0,4.0,155.55
2023-01-09,S004,P009,In-Store,25,74.48,0.094,1687.0,0,38.0,736.97
2023-01-09,S004,P010,In-Store,15,40.75,0.118,539.1,0,18.0,269.12
2023-01-09,S005,P001,In-Store,15,844.56,0.024,12364.35,0,600.0,3364.36
2023-01-09,S005,P002,Mobile App,49,24.79,0.106,1085.84,1,8.0,693.95
2023-01-09,S005,P003,In-Store,51,12.32,0.056,593.13,0,7.0,236.13
2023-01-09,S005,P004,In-Store,45,120.01,0.126,4720.05,0,70.0,1569.99
2023-01-09,S005,P005,Online,12,93.56,0.136,970.08,0,45.0,430.03
2023-01-09,S005,P006,Mobile App,32,699.36,0.0,22379.52,0,450.0,7979.52
2023-01-09,S005,P007,Online,31,61.22,0.072,1761.11,0,22.0,1079.18
2023-01-09,S005,P008,In-Store,16,7.88,0.121,110.88,0,4.0,46.82
2023-01-09,S005,P009,Online,42,76.27,0.1,2882.88,1,38.0,1287.01
2023-01-09,S005,P010,In-Store,20,39.72,0.092,721.4,0,18.0,361.32
2023-01-10,S001,P001,In-Store,14,861.12,0.071,11199.72,0,600.0,2799.73
2023-01-10,S001,P002,In-Store,25,24.25,0.047,577.75,1,8.0,377.76
2023-01-10,S001,P003,Online,7,12.02,0.046,80.29,0,7.0,31.27
2023-01-10,S001,P004,Online,43,119.61,0.087,4695.6,1,70.0,1685.77
2023-01-10,S001,P005,Online,47,93.22,0.002,4372.41,0,45.0,2257.58
2023-01-10,S001,P006,In-Store,27,692.36,0.091,16992.72,0,450.0,4842.59
2023-01-10,S001,P007,Online,23,59.48,0.065,1279.03,0,22.0,773.12
2023-01-10,S001,P008,Mobile App,29,7.96,0.003,230.26,0,4.0,114.15
2023-01-10,S001,P009,In-Store,36,73.81,0.005,2643.84,0,38.0,1275.87
2023-01-10,S001,P010,In-Store,46,41.09,0.036,1822.06,0,18.0,994.09
2023-01-10,S002,P001,Mobile App,46,835.71,0.112,34137.06,0,600.0,6537.08
2023-01-10,S002,P002,In-Store,52,24.54,0.129,1111.24,0,8.0,695.47
2023-01-10,S002,P003,In-Store,53,11.91,0.005,628.05,2,7.0,257.07
2023-01-10,S002,P004,In-Store,17,120.58,0.106,1832.6,0,70.0,642.57
2023-01-10,S002,P005,Mobile App,9,96.97,0.082,801.18,0,45.0,396.17
2023-01-10,S002,P006,Online,10,678.26,0.131,5894.1,0,450.0,1394.08
2023-01-10,S002,P007,In-Store,35,59.75,0.094,1894.55,1,22.0,1124.67
2023-01-10,S002,P008,In-Store,33,8.13,0.107,239.58,0,4.0,107.58
2023-01-10,S002,P009,Online,55,75.9,0.019,4095.3,2,38.0,2005.18
2023-01-10,S002,P010,Mobile App,2,38.9,0.107,69.48,0,18.0,33.48
2023-01-10,S003,P001,Online,24,827.59,0.114,17597.76,0,600.0,3197.87
2023-01-10,S003,P002,In-Store,7,25.68,0.006,178.71,0,8.0,122.68
2023-01-10,S003,P003,In-Store,62,11.73,0.073,673.94,1,7.0,240.17
2023-01-10,S003,P004,Mobile App,50,116.84,0.097,5275.5,2,70.0,1775.33
2023-01-10,S003,P005,Mobile App,49,92.96,0.018,4473.21,1,45.0,2268.05
2023-01-10,S003,P006,Online,23,682.48,0.085,14362.81,0,450.0,4012.79
2023-01-10,S003,P007,In-Store,30,61.3,0.103,1649.7,1,22.0,989.58
2023-01-10,S003,P008,In-Store,46,7.94,0.128,318.32,1,4.0,134.49
2023-01-10,S003,P009,In-Store,38,76.94,0.041,2804.02,0,38.0,1359.85
2023-01-10,S003,P010,In-Store,43,40.46,0.089,1584.98,1,18.0,810.94
2023-01-10,S004,P001,In-Store,41,829.96,0.112,30217.0,1,600.0,5617.18
2023-01-10,S004,P002,Online,25,25.16,0.004,626.5,0,8.0,426.48
2023-01-10,S004,P003,Mobile App,29,12.17,0.14,303.63,1,7.0,100.52
2023-01-10,S004,P004,Online,27,123.54,0.056,3148.74,1,70.0,1258.79
2023-01-10,S004,P005,Online,16,93.43,0.111,1328.96,0,45.0,608.95
2023-01-10,S004,P006,In-Store,23,718.82,0.023,16152.67,1,450.0,5802.6
2023-01-10,S004,P007,In-Store,42,61.78,0.09,2361.24,1,22.0,1437.23
2023-01-10,S004,P008,Online,54,8.0,0.048,411.48,2,4.0,195.26
2023-01-10,S004,P009,Mobile App,19,72.83,0.081,1271.67,0,38.0,549.68
2023-01-10,S004,P010,Online,41,40.03,0.015,1616.63,0,18.0,878.61
2023-01-10,S005,P001,Mobile App,7,835.63,0.074,5416.53,0,600.0,1216.55
2023-01-10,S005,P002,Mobile App,42,24.26,0.092,925.26,2,8.0,589.18
2023-01-10,S005,P003,In-Store,51,12.23,0.054,590.07,1,7.0,233.05
2023-01-10,S005,P004,In-Store,17,120.49,0.015,2017.56,0,70.0,827.61
2023-01-10,S005,P005,Online,39,97.44,0.004,3784.95,1,45.0,2029.96
2023-01-10,S005,P006,Online,24,683.55,0.007,16290.48,0,450.0,5490.36
2023-01-10,S005,P007,Online,32,59.2,0.113,1680.32,0,22.0,976.33
2023-01-10,S005,P008,In-Store,8,8.09,0.036,62.4,0,4.0,30.39
2023-01-10,S005,P009,Mobile App,41,72.78,0.018,2930.27,1,38.0,1372.27
2023-01-10,S005,P010,In-Store,28,39.7,0.022,1087.24,0,18.0,583.14
2023-01-11,S001,P001,In-Store,35,868.83,0.028,29557.5,0,600.0,8557.6
2023-01-11,S001,P002,Online,33,25.66,0.122,743.49,0,8.0,479.47
2023-01-11,S001,P003,In-Store,62,11.99,0.096,672.08,2,7.0,238.02
2023-01-11,S001,P004,Online,39,122.92,0.135,4146.87,1,70.0,1416.71
2023-01-11,S001,P005,In-Store,18,95.61,0.137,1485.18,0,45.0,675.21
2023-01-11,S001,P006,Mobile App,39,713.15,0.08,25587.9,1,450.0,8037.82
2023-01-11,S001,P008,Mobile App,37,8.07,0.055,282.31,1,4.0,134.17
2023-01-11,S001,P009,In-Store,31,77.09,0.093,2167.52,1,38.0,989.54
2023-01-11,S001,P010,Mobile App,45,39.21,0.13,1534.95,0,18.0,725.07
2023-01-11,S002,P001,Online,27,831.56,0.082,20610.99,1,600.0,4411.05
2023-01-11,S002,P002,Mobile App,25,24.74,0.042,592.5,1,8.0,392.52
2023-01-11,S002,P003,Online,19,11.83,0.015,221.35,0,7.0,88.4
2023-01-11,S002,P004,Online,47,121.77,0.134,4956.15,1,70.0,1666.28
2023-01-11,S002,P005,In-Store,63,94.98,0.109,5331.69,2,45.0,2496.51
2023-01-11,S002,P006,Online,18,704.98,0.118,11192.22,0,450.0,3092.26
2023-01-11,S002,P007,In-Store,38,59.5,0.044,2161.44,1,22.0,1325.52
2023-01-11,S002,P008,In-Store,45,8.05,0.063,339.3,0,4.0,159.43
2023-01-11,S002,P009,Online,13,74.99,0.037,938.86,0,38.0,444.8
2023-01-11,S002,P010,Online,40,38.83,0.054,1469.2,1,18.0,749.33
2023-01-11,S003,P001,Mobile App,35,831.88,0.011,28795.55,0,600.0,7795.53
2023-01-11,S003,P002,Mobile App,19,25.35,0.046,459.42,0,8.0,307.49
2023-01-11,S003,P003,In-Store,14,12.04,0.075,155.96,0,7.0,57.92
2023-01-11,S003,P004,In-Store,38,122.98,0.097,4219.9,1,70.0,1559.94
2023-01-11,S003,P005,Mobile App,65,96.06,0.096,5644.6,0,45.0,2719.49
2023-01-11,S003,P006,Online,18,717.28,0.014,12730.32,0,450.0,4630.29
2023-01-11,S003,P007,Mobile App,50,61.5,0.126,2687.5,0,22.0,1587.55
2023-01-11,S003,P008,In-Store,18,8.17,0.053,139.32,0,4.0,67.27
2023-01-11,S003,P009,Online,57,75.44,0.005,4278.42,1,38.0,2112.58
2023-01-11,S003,P010,Online,39,39.27,0.063,1435.2,0,18.0,733.04
2023-01-11,S004,P001,In-Store,28,835.97,0.077,21604.8,0,600.0,4804.81
2023-01-11,S004,P002,In-Store,32,25.1,0.123,704.32,0,8.0,448.41
2023-01-11,S004,P003,Online,19,11.79,0.057,211.28,0,7.0,78.24
2023-01-11,S004,P004,Online,15,120.8,0.134,1569.15,0,70.0,519.19
2023-01-11,S004,P005,Online,43,95.14,0.104,3665.75,1,45.0,1730.55
2023-01-11,S004,P006,Online,46,713.47,0.042,31441.0,0,450.0,10741.2
2023-01-11,S004,P007,Mobile App,31,61.25,0.004,1891.31,0,22.0,1209.16
2023-01-11,S004,P008,In-Store,10,8.12,0.084,74.4,0,4.0,34.38
2023-01-11,S004,P009,In-Store,52,74.02,0.037,3706.56,1,38.0,1730.63
2023-01-11,S004,P010,Mobile App,35,40.87,0.058,1347.5,1,18.0,717.48
2023-01-11,S005,P001,Mobile App,19,850.26,0.09,14701.06,0,600.0,3301.0
2023-01-11,S005,P002,Online,45,25.58,0.107,1027.8,1,8.0,667.93
2023-01-11,S005,P003,In-Store,49,12.34,0.138,521.36,0,7.0,178.22
2023-01-11,S005,P004,In-Store,47,117.38,0.077,5091.98,0,70.0,1802.06
2023-01-11,S005,P005,Online,31,97.2,0.084,2760.24,1,45.0,1365.09
2023-01-11,S005,P006,Online,11,691.27,0.138,6554.57,0,450.0,1604.62
2023-01-11,S005,P007,Online,31,61.39,0.139,1638.66,0,22.0,956.56
2023-01-11,S005,P008,Online,55,8.09,0.061,418.0,2,4.0,197.81
2023-01-11,S005,P009,Online,24,73.58,0.108,1575.12,0,38.0,663.2
2023-01-11,S005,P010,In-Store,34,40.13,0.124,1195.1,1,18.0,583.23
2023-01-12,S001,P001,In-Store,18,836.37,0.142,12916.98,0,600.0,2116.9
2023-01-12,S001,P002,In-Store,25,25.13,0.086,574.25,0,8.0,374.22
2023-01-12,S001,P003,In-Store,36,11.77,0.132,367.92,0,7.0,115.79
2023-01-12,S001,P004,In-Store,23,121.14,0.088,2541.04,0,70.0,931.03
2023-01-12,S001,P005,In-Store,21,93.2,0.104,1753.71,1,45.0,808.65
2023-01-12,S001,P006,Online,37,683.02,0.097,22820.49,1,450.0,6170.38
2023-01-12,S001,P007,In-Store,21,58.72,0.048,1173.9,0,22.0,711.93
2023-01-12,S001,P008,Online,41,8.22,0.019,330.46,1,4.0,166.62
2023-01-12,S001,P009,Mobile App,41,73.25,0.149,2555.94,1,38.0,997.77
2023-01-12,S001,P010,Online,19,41.16,0.038,752.4,0,18.0,410.32
2023-01-12,S002,P001,In-Store,8,837.83,0.095,6065.92,0,600.0,1265.89
2023-01-12,S002,P002,In-Store,44,24.57,0.108,964.48,0,8.0,612.32
2023-01-12,S002,P003,Online,48,11.79,0.041,542.88,1,7.0,206.72
2023-01-12,S002,P004,Online,32,122.07,0.029,3792.96,0,70.0,1552.96
2023-01-12,S002,P005,Mobile App,26,96.2,0.038,2406.04,0,45.0,1236.15
2023-01-12,S002,P006,Mobile App,15,685.53,0.005,10231.5,0,450.0,3481.54
2023-01-12,S002,P007,In-Store,57,60.48,0.129,3002.76,1,22.0,1748.65
2023-01-12,S002,P008,In-Store,27,7.96,0.124,188.19,0,4.0,80.27
2023-01-12,S002,P009,In-Store,26,75.23,0.038,1881.62,0,38.0,893.65
2023-01-12,S002,P010,Online,50,40.48,0.074,1874.0,0,18.0,974.22
2023-01-12,S003,P001,In-Store,35,847.96,0.012,29322.3,0,600.0,8322.46
2023-01-12,S003,P002,In-Store,39,25.47,0.072,921.96,0,8.0,609.81
2023-01-12,S003,P003,Mobile App,38,11.9,0.052,428.64,0,7.0,162.69
2023-01-12,S003,P004,Mobile App,29,121.15,0.053,3327.17,0,70.0,1297.14
2023-01-12,S003,P005,Online,57,96.03,0.132,4750.95,0,45.0,2186.18
2023-01-12,S003,P006,Online,30,714.7,0.083,19661.4,1,450.0,6161.4
2023-01-12,S003,P007,In-Store,40,58.97,0.012,2330.4,0,22.0,1450.49
2023-01-12,S003,P008,In-Store,40,8.12,0.086,296.8,0,4.0,136.87
2023-01-12,S003,P009,Online,22,75.64,0.117,1469.38,0,38.0,633.38
2023-01-12,S003,P010,In-Store,15,40.09,0.075,556.2,0,18.0,286.25
2023-01-12,S004,P001,In-Store,26,833.83,0.015,21354.32,0,600.0,5754.39
2023-01-12,S004,P002,Online,11,25.48,0.049,266.53,0,8.0,178.55
2023-01-12,S004,P003,Online,14,11.85,0.107,148.12,0,7.0,50.15
2023-01-12,S004,P004,Online,28,118.71,0.081,3054.52,0,70.0,1094.65
2023-01-12,S004,P005,In-Store,18,95.72,0.114,1526.58,0,45.0,716.54
2023-01-12,S004,P006,In-Store,33,695.71,0.084,21029.91,0,450.0,6179.92
2023-01-12,S004,P007,In-Store,36,60.56,0.148,1857.6,1,22.0,1065.5
2023-01-12,S004,P008,In-Store,26,8.09,0.075,194.48,1,4.0,90.56
2023-01-12,S004,P009,In-Store,15,74.23,0.035,1074.45,0,38.0,504.48
2023-01-12,S004,P010,Mobile App,54,39.09,0.128,1840.86,0,18.0,868.67
2023-01-12,S005,P001,In-Store,28,837.12,0.093,21259.56,0,600.0,4459.5
2023-01-12,S005,P002,Online,37,24.52,0.009,899.1,0,8.0,603.07
2023-01-12,S005,P003,In-Store,45,12.0,0.117,477.0,0,7.0,161.82
2023-01-12,S005,P004,Mobile App,14,117.42,0.005,1635.62,0,70.0,655.66
2023-01-12,S005,P005,In-Store,55,93.31,0.088,4680.5,2,45.0,2205.43
2023-01-12,S005,P006,In-Store,31,718.69,0.137,19227.13,0,450.0,5277.11
2023-01-12,S005,P007,Online,31,59.12,0.025,1786.84,0,22.0,1104.9
2023-01-12,S005,P008,In-Store,20,8.19,0.138,141.2,0,4.0,61.2
2023-01-12,S005,P009,In-Store,28,76.1,0.14,1832.6,0,38.0,768.49
2023-01-12,S005,P010,Mobile App,22,41.08,0.039,868.56,0,18.0,472.51
2023-01-13,S001,P001,In-Store,24,868.54,0.009,20657.28,1,600.0,6257.36
2023-01-13,S001,P002,Mobile App,48,24.71,0.065,1108.8,0,8.0,724.98
2023-01-13,S001,P003,Online,25,12.11,0.021,296.5,1,7.0,121.39
2023-01-13,S001,P004,Online,37,118.89,0.111,3910.53,1,70.0,1320.65
2023-01-13,S001,P005,In-Store,18,95.46,0.14,1477.8,0,45.0,667.72
2023-01-13,S001,P006,Online,26,700.9,0.148,15526.42,1,450.0,3826.34
2023-01-13,S001,P007,Online,6,59.14,0.132,307.98,0,22.0,176.0
2023-01-13,S001,P008,In-Store,59,7.84,0.117,408.28,2,4.0,172.44
2023-01-13,S001,P009,In-Store,22,76.68,0.105,1509.86,0,38.0,673.83
2023-01-13,S001,P010,Online,42,40.68,0.122,1500.24,2,18.0,744.12
2023-01-13,S002,P001,In-Store,38,834.98,0.005,31570.78,0,600.0,8770.59
2023-01-13,S002,P002,In-Store,48,25.6,0.112,1091.04,2,8.0,707.17
2023-01-13,S002,P003,In-Store,61,11.87,0.074,670.39,1,7.0,243.49
2023-01-13,S002,P004,In-Store,46,120.5,0.041,5315.76,0,70.0,2095.74
2023-01-13,S002,P005,Online,39,97.1,0.01,3749.07,0,45.0,1994.03
2023-01-13,S002,P006,Online,22,704.97,0.043,14842.52,0,450.0,4942.44
2023-01-13,S002,P007,Online,25,59.05,0.021,1445.25,0,22.0,895.25
2023-01-13,S002,P008,In-Store,53,7.92,0.112,372.59,1,4.0,160.75
2023-01-13,S002,P009,In-Store,52,72.94,0.126,3315.0,0,38.0,1338.98
2023-01-13,S002,P010,In-Store,43,39.39,0.082,1554.88,0,18.0,780.88
2023-01-13,S003,P001,Online,17,835.27,0.055,13418.61,0,600.0,3218.61
2023-01-13,S003,P002,Online,15,25.01,0.13,326.4,0,8.0,206.38
2023-01-13,S003,P003,In-Store,41,12.14,0.05,472.73,1,7.0,185.85
2023-01-13,S003,P004,Mobile App,35,120.85,0.118,3730.65,1,70.0,1280.64
2023-01-13,S003,P005,In-Store,26,94.96,0.078,2276.3,1,45.0,1106.38
2023-01-13,S003,P006,Online,16,714.78,0.005,11379.36,0,450.0,4179.3
2023-01-13,S003,P007,Mobile App,41,58.91,0.129,2103.71,1,22.0,1201.74
2023-01-13,S003,P008,In-Store,17,8.18,0.038,133.79,0,4.0,65.78
2023-01-13,S003,P009,In-Store,43,73.82,0.01,3142.44,0,38.0,1508.52
2023-01-13,S003,P010,Online,30,39.51,0.102,1064.4,1,18.0,524.4
2023-01-13,S004,P001,Online,29,838.19,0.103,21803.94,0,600.0,4403.84
2023-01-13,S004,P002,In-Store,23,25.58,0.08,541.19,0,8.0,357.27
2023-01-13,S004,P003,Mobile App,27,11.81,0.047,303.75,0,7.0,114.88
2023-01-13,S004,P004,In-Store,34,116.64,0.013,3914.08,1,70.0,1534.21
2023-01-13,S004,P005,Online,34,95.53,0.082,2981.8,0,45.0,1451.68
2023-01-13,S004,P006,In-Store,30,686.41,0.114,18244.8,1,450.0,4744.78
2023-01-13,S004,P007,Online,21,59.64,0.038,1204.77,0,22.0,742.85
2023-01-13,S004,P008,Mobile App,49,8.08,0.011,391.51,1,4.0,195.56
2023-01-13,S004,P009,In-Store,16,74.62,0.109,1063.84,0,38.0,455.78
2023-01-13,S004,P010,Online,24,40.46,0.136,839.04,0,18.0,406.98
2023-01-13,S005,P001,In-Store,10,825.9,0.078,7614.8,0,600.0,1614.8
2023-01-13,S005,P002,In-Store,37,25.75,0.059,896.51,0,8.0,600.54
2023-01-13,S005,P003,In-Store,52,12.08,0.071,583.44,1,7.0,219.56
2023-01-13,S005,P004,In-Store,22,117.12,0.116,2277.66,0,70.0,737.75
2023-01-13,S005,P006,Online,12,716.46,0.136,7428.24,0,450.0,2028.26
2023-01-13,S005,P007,In-Store,47,59.02,0.12,2441.18,2,22.0,1407.07
2023-01-13,S005,P008,Mobile App,32,7.97,0.084,233.6,1,4.0,105.62
2023-01-13,S005,P009,Online,26,73.66,0.145,1637.48,0,38.0,649.46
2023-01-13,S005,P010,Online,34,39.78,0.095,1224.0,1,18.0,612.03
2023-01-14,S001,P001,Mobile App,38,865.87,0.024,32113.42,1,600.0,9313.39
2023-01-14,S001,P002,Online,49,24.67,0.091,1099.07,0,8.0,706.83
2023-01-14,S001,P003,In-Store,27,11.79,0.109,283.5,0,7.0,94.63
2023-01-14,S001,P004,Online,19,116.49,0.145,1892.4,0,70.0,562.38
2023-01-14,S001,P005,Online,34,94.57,0.146,2745.84,0,45.0,1215.93
2023-01-14,S001,P006,Online,40,690.67,0.133,23952.4,1,450.0,5952.44
2023-01-14,S001,P007,In-Store,65,59.58,0.093,3512.6,1,22.0,2082.54
2023-01-14,S001,P008,In-Store,70,7.81,0.016,538.3,0,4.0,257.95
2023-01-14,S001,P009,Online,73,75.37,0.113,4880.05,3,38.0,2106.28
2023-01-14,S001,P010,In-Store,45,39.01,0.117,1550.25,1,18.0,740.06
2023-01-14,S002,P001,Online,39,854.34,0.032,32253.0,1,600.0,8853.04
2023-01-14,S002,P002,In-Store,39,25.36,0.086,904.02,1,8.0,591.98
2023-01-14,S002,P003,Online,55,12.07,0.149,564.85,2,7.0,179.94
2023-01-14,S002,P004,Mobile App,55,119.25,0.141,5634.2,0,70.0,1783.97
2023-01-14,S002,P005,In-Store,39,93.61,0.142,3132.48,1,45.0,1377.38
2023-01-14,S002,P006,In-Store,32,708.28,0.045,21645.12,1,450.0,7245.04
